CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ	AROMAAggrComp01	AROMAAggrComp02	AROMAAggrComp03	AROMAAggrComp04	AROMAAggrComp05	AROMAAggrComp07	AROMAAggrComp08	AROMAAggrComp09	AROMAAggrComp11	AROMAAggrComp14
943.960052649417	767.99413483122	777.0854160399997	0.99734271	29.48670769	0.96545106	0.094737708	-0.023550270800000002	0.1365353364	-0.0978384192	-0.0169785764	-0.17222301739999998	-0.0867257861	0.0806373177	-0.07805238839999999	0.1623668428	-0.0090665664	-0.0247096098	0.0043983129	0.0127328048	0.0	-0.06275210000000002	0.000369358	0.145225	-0.000712456	-0.00219051	0.000223436	0.2369908478	-0.4241059282	0.3731170448	-1.571820843	-1.357671372	0.1701397133	1.058249134	-0.3311032497	-0.9096380074	-0.8872781624
941.4520680819872	767.6681433914978	776.7199001804236	1.03037119	30.46320534	0.9862721	0.076330808	-0.1483720375	-0.09858934150000001	-0.10608416130000001	-0.1188137741	-0.0770285238	0.0270442365	0.08838453539999999	0.1459376196	0.0611170025	-0.0547731637	0.1195546703	-0.045978985199999996	0.0084951225	0.0	-0.0588257	-0.03081	0.143785	-0.000396232	-0.00178783	0.000146639	0.1255824236	1.433534109	-0.3722954902	-1.421279856	-0.7668623933	-0.2118663321	-2.153084881	0.7891201087	-0.8665423244	-0.05972595017
945.2513997845216	768.803750209173	777.4390745537329	1.05741525	31.2627697	0.9875561	0.04529444999999999	0.0579257836	-0.10275660800000001	-0.092403093	-9.96284e-05	-0.1368006689	-0.023521599700000003	-0.1088737959	0.0658404422	0.16537200300000002	-0.0019213217000000002	-0.1289911702	0.0875594234	0.0042495378000000006	0.0	-0.0640002	-0.022153	0.129564	-0.000377391	-0.00210324	0.000136051	0.3395991454	-0.6977079047	-1.050566183	-1.543032521	0.9846955942	0.9122980858	-0.04975741945	-0.5203464738	-0.9585323056	0.5595537855
944.9041892591208	766.5803582212206	777.4209293281084	1.02616465	30.33883667	0.9956311	0.06918430999999996	0.0192235904	0.12054869609999999	-0.0192756427	-0.07668736150000001	0.0496100166	-0.1954453573	0.0930350946	-0.0694160129	0.1662365137	-0.0120946222	0.1231101882	0.15064358279999998	0.0	0.0	-0.0588967	-0.00651674	0.139391	-0.000527286	-0.00250083	0.000360917	0.07557008519	-1.112007449	1.205487358	-1.23320869	-0.9405171543	-0.03108068912	-0.7037053915	1.294792137	-0.7114664214	-0.6968934287
943.787608854432	767.109798129205	778.2739318377205	1.04523885	30.90276909	0.99944192	0.09117365999999998	-0.1620436326	-0.009104476	0.0712937607	-0.022155894300000003	-0.0721983742	-0.019730465	0.1439837637	0.1285244072	0.022658272900000002	-0.0528490252	-0.1221037066	0.0948636832	-0.0042495378000000006	0.0	-0.0552665	-0.0196946	0.0851423	-0.000600181	-0.00236162	0.000170684	-0.009966462822	0.3829080874	-1.28283642	-1.183243556	-0.836864179	-1.39164074	0.1155187378	-0.001591528325	1.535254089	-0.8973990802
947.448623416338	768.2630922708265	778.9381196408087	1.05706036	31.25227737	1.01535344	0.08822894999999999	-0.0217260892	-0.11733685769999999	0.1548373145	0.1521960061	-0.0813422542	-0.1848595784	-0.015289273600000002	0.1307467409	0.1642706702	0.1904354659	0.0272828419	0.1674776901	-0.0084951225	0.0	-0.0482683	-0.0138287	0.125153	-0.00010254	-0.00253953	0.000202216	-0.2698343077	0.2735626801	1.450858217	-1.370856744	1.359471399	-1.841000298	-0.3770339181	1.186589015	-0.8744883088	-1.181309091
949.890814253748	768.431588856584	779.1909590408778	1.09120488	32.26176834	1.02310574	0.0589073	0.1426168252	-0.0406780343	0.1627722957	-0.18195429100000002	-0.1632427576	-0.0145770318	-0.0930186933	0.0017256223000000001	0.1439677539	-0.1233072328	-0.0901405938	0.08480711140000001	-0.0127328048	0.0	-0.0656113	-0.0338436	0.108016	-0.000150938	-0.00255761	0.000180446	-0.4383779725	-0.9012531342	-1.614998776	-1.518171693	0.7065509281	1.66351433	0.6900889099	0.2376967761	-0.9005442677	-1.454894042
947.1052730630513	768.0264223086168	778.6631004486667	1.07900894	31.90119362	1.01154196	0.12343291	-0.0105949473	0.17090373690000002	0.1019508829	0.1214715376	-0.2269890753	0.0075463818999999994	0.10220571880000001	-0.0870481734	0.1271711843	0.1805224716	0.0400963695	-0.0396185531	-0.0169586426	0.0	-0.061359	0.00665026	0.12516	-0.000718261	-0.00212326	0.000409628	-0.06210974198	0.3588844629	1.29660731	-0.9483488191	-1.054639745	-0.522581078	1.255358596	-0.6152303697	-0.9300412615	-1.743915483
943.4201068048196	767.6923589995455	777.5432074738885	1.08719409	32.14318848	1.033005	0.06991446000000001	-0.0944678786	-0.11554999390000001	-0.0216018598	-0.2451411221	-0.123243141	0.046203623	0.007985025	0.1616820864	0.0543719509	-0.13443700179999998	0.0787457556	-0.1094458401	-0.0211687049	0.0	-0.0623218	-0.0288042	0.12516600000000003	-0.000614933	-0.0018183	0.000148092	-0.3073465768	1.846442498	-1.539145853	-0.7203089419	-0.5686363603	0.2526244161	-0.9605514548	0.6259119194	-1.615939458	-0.6269732912
946.3079937977693	769.0119474142148	776.7966277988652	1.08168566	31.98032951	1.01286924	0.07466368999999999	0.0985505436	-0.07060644719999999	-0.14632897960000002	0.1000418405	-0.1461789228	-0.0565185682	-0.12664769439999998	-0.0071794704	0.12238813259999999	0.12133123929999999	-0.0976511568	-0.1220957687	-0.0253590754	0.0	-0.0638005	-0.00493706	0.125252	-0.00103622	-0.00227657	0.000253172	0.08657910245	-0.3048696045	0.49918946	-0.7224223616	1.177176476	0.9384414969	0.5517244612	-1.004914893	-2.004582877	0.486544436
942.9602339109836	767.7467875850713	777.3592001799302	1.04500067	30.89572716	1.00985348	0.04653853999999998	0.0343033705	0.07805054019999999	-0.1146826955	-0.124082959	0.1883246839	-0.14660910259999999	0.0499608831	-0.0264760665	0.0674133028	-0.1629359538	0.1089244002	-0.1510387445	-0.029525856	0.0	-0.0622821	-0.0207165	0.125271	-0.0013396800000000004	-0.00215261	0.000410186	-0.1495125203	-1.089008028	0.04603251855	-0.8245166092	-1.211139745	0.7815143514	-0.7689146922	1.573353509	-0.6677731806	0.1317940864
942.7268813825486	766.7349133809889	777.6100706289876	1.03874815	30.71087074	1.00324881	0.12811935	-0.1348314266	0.0587137738	-0.0231473414	0.0507602638	-0.008489416	0.0192685672	0.16965243649999998	0.0334600433	0.0141818091	0.0287896092	-0.1673668513	0.0767072085	-0.0336651707	0.0	-0.0554579	-0.0214344	0.0508071	-0.000676328	-0.00199831	0.000305571	-0.2533749541	0.04746270026	-0.3661182236	-0.3655196904	-1.00016509	-1.76997255	1.074300724	-0.3698310554	1.30518425	-0.5270405615
945.1780906751641	768.7381724155565	778.820988171552	1.04042101	30.76032829	0.99923319	0.1373024	-0.0036952228000000004	-0.15788371269999998	-0.002312092	-0.0254408031	0.12483454699999999	-0.1011510484	-0.0917425279	0.13004141519999998	0.027914665699999997	-0.0161759789	0.1232527848	-0.0876690672	-0.037773169	0.0	-0.06634900000000002	0.0154683	0.116147	-0.00093783	-0.00192168	0.000450813	-0.4854398705	0.7616267566	-0.03086348352	-0.829630945	1.09397673	-1.117977103	-1.026644988	1.233362768	-1.067146695	0.300814901
946.7010822979448	769.4484280960153	778.0395487725508	1.03238976	30.52288437	0.98016828	0.0997938	0.151375431	-0.025210230400000002	-0.0995375753	0.0067034009	-0.1262717073	0.11286105910000001	-0.1575798233	-0.060388100800000004	0.0830921462	0.0034752055	-0.0758783433	0.068478087	-0.0418460295	0.0	-0.0660039	-0.0200463	0.0752103	-0.000704426	-0.00177884	0.000367109	-0.4316384272	-0.7997934456	-0.5602661114	-0.602877886	1.226460992	1.388785877	0.8152628555	-0.4012309214	-0.3711940831	-0.7261882837
942.2021712615183	767.0692323156428	777.502157942285	1.03276062	30.53384781	0.99277413	0.08993586	-0.0339505671	0.11334713810000001	-0.0853708605	-0.075291392	-0.0056779652	-0.069620356	0.1117928668	-0.040027557400000004	0.09298445949999999	-0.0837540948	0.0310410377	-0.03035567	-0.0458799634	0.0	-0.0619577	-0.00168929	0.116526	-0.000905063	-0.0020389	0.000430751	-0.4699197271	-0.7192311237	0.3757850882	-0.959858636	-1.217969305	-0.1504606622	-0.1617031347	1.584310711	-0.4185380656	-0.09725348126
939.3224828642096	768.4292587310837	777.1314386275684	1.05388355	31.15835381	0.99270868	0.12677806	-0.1589787898	-0.053861041500000005	-0.0985253943	-0.034753619900000005	-0.0039040432	0.0349058652	0.0669340903	0.11661558429999999	-0.0718692778	-0.0202359174	-0.1197746604	-0.12350120380000001	-0.049871218200000005	0.0	-0.0482575	-0.0167852	0.066905	-0.00168871	-0.00196196	0.000324119	-0.3358752743	1.438637565	-0.2760228037	-0.2736146111	-0.3940484264	-0.1237611226	-0.3013334517	-1.058366123	1.681254	-0.6833324816
944.7950454546484	769.1677020478693	777.7305553212985	1.08234131	31.9997139	0.99594486	0.14263382	0.0677702997	-0.1023263928	-0.1284032783	0.0813654841	-0.031092732	0.008277034	-0.1019759132	0.053127615	0.0633567935	0.0710122529	0.0717545155	-0.013074653500000002	-0.053816081200000004	0.0	-0.0589803	-0.00300218	0.125503	-0.000822524	-0.00211573	0.000494763	-0.5249592406	-0.7549043188	0.6676998428	-0.7734071136	0.8398890031	0.4614534872	-1.394316771	0.6056531028	-1.656572693	1.037085611
944.5989282147501	768.4890161268261	777.9133214628678	1.01808906	30.10008049	0.98821735	0.11017812	0.053965430300000006	0.0954179913	-0.0854267149	-0.0828016824	0.013814803200000001	-0.15718009800000002	-0.0040913454	-0.1059659477	0.1079574869	-0.0752364066	-0.1490806342	0.0122571981	-0.0577108828	0.0	-0.06385970000000002	-0.0276247	0.0935877	-0.00147715	-0.00189622	0.000393681	-0.4812334905	-1.047663892	-0.2805730073	-0.7231929269	-0.8223245787	1.070418924	0.3956524397	-1.062981028	0.2550189472	0.03639043696
940.2638866087	767.227857821222	777.827559005817	1.06539166	31.49859428	1.00615966	0.12440461000000003	-0.1481474836	0.0598197314	-0.0007678086	0.11914270769999999	-0.0879894161	0.031715822799999994	0.15710018369999998	0.046330021	0.0587658579	0.18447878339999998	0.0814061707	0.0471002059	-0.0615519997	0.0	-0.0614287	-0.00610919	0.126522	-0.00242739	-0.00225675	0.000353975	-0.2648772249	0.6510539084	2.367619707	-0.4933835329	-1.484546739	-1.427347428	-1.14707581	-0.7355092247	0.5772749713	-0.1681389931
942.0892014457463	768.7805964304679	778.31705496192	1.06539762	31.49876976	1.01675928	0.21440911	-0.0415031297	-0.1268618339	0.0231300085	-0.169046355	0.0171543456	-0.1146888533	-0.0396590644	0.0993979589	-0.022987529700000002	-0.0731803635	-0.0405084661	0.0354357314	-0.06533585900000001	0.0	-0.0482362	-0.0264637	0.0580365	-0.000527531	-0.00197457	0.000419468	-0.8050764336	0.02610437306	-1.112613705	-0.2025092112	0.8520854416	-0.943742636	0.1204216792	-0.1113218545	0.000623735358	-0.1357742455
949.2569944890596	769.545811611124	779.060353677583	1.04694057	30.95308113	1.00041282	0.21114125	0.1559118221	0.0420358495	0.0110880535	0.048028420999999995	-0.0279477487	-0.0873722722	-0.0819502763	-0.0987349564	0.056109935300000004	0.11405767630000001	0.0135867597	0.043555969900000005	-0.0690589408	0.0	-0.0565739	0.0176324	0.115483	-0.002276	-0.00204877	0.000622018	-0.3249133876	-0.6735977668	1.98346922	-0.1813691732	0.4329131834	1.490481097	0.1703101324	-1.29070036	-1.180887947	-0.9609115483
943.370095371409	768.0069849326079	778.7907552009128	1.04174316	30.7994175	1.00848985	0.15287169999999997	-0.0473679413	0.1002016219	0.09429535480000001	-0.11158518869999999	0.07543417349999999	0.00289535	0.1059970481	-0.0240004227	-0.0023272068	-0.1528841098	-0.0028759883	0.11582960949999999	-0.0727177816	0.0	-0.0603397	-0.0247019	0.0757479	-0.00133849	-0.0021359	0.000305928	-0.5655828532	-0.741861506	-0.5692121323	-0.02941323177	-1.356199101	-0.05838737517	0.01274779062	-0.5578562693	-0.2628133173	-1.592814415
944.8700626047647	767.9597138633857	778.778840607211	1.09399116	32.34414673	1.00329208	0.11943742	-0.1086102078	-0.0740238941	0.1144465117	0.10368415519999999	-0.0930780341	-0.06947111980000001	0.048610128600000004	0.1632142276	0.1197159362	0.1095623431	-0.0269401212	0.16091217859999998	-0.076308978	0.0	-0.0582401	0.00817307	0.0989043	-0.00196013	-0.0016551	0.000429617	-0.3820923934	2.575071437	0.7574505458	-0.3014450693	-0.09827731028	-0.4476486739	0.1219353892	-1.231192609	-0.497814036	-1.055000321
950.5000040706967	769.7653153323065	778.9555417602571	1.11908555	33.0860672	1.00997138	0.11115232	0.1484104598	-0.0819955579	0.1451257423	-0.0644263081	-0.11877891089999999	0.0704505559	-0.1334625465	0.04702266980000001	-0.0038257915999999996	-0.10107323300000001	0.0207439724	-0.0706004671	-0.07982918929999999	0.0	-0.0638158	-0.0175718	0.093154	-0.00109255	-0.00223855	0.000399018	-0.8484530679	-0.7050707547	-1.291111711	-0.2018135417	0.8644534864	1.105606849	-1.220040036	0.2558690687	-1.405974349	-0.7832125208
948.4004462094553	768.5659102683368	779.0837727450671	1.0422895	30.81557083	1.00618017	0.13154119999999997	0.038387876099999996	0.1358387999	0.1376273754	-0.041689609700000005	-0.1448548851	-0.1339136979	0.0249677927	-0.1094847599	0.0686753988	0.0411222812	-0.0637470351	0.1043089366	-0.0832751408	0.0	-0.0655156	0.006739	0.0983221	-0.00246074	-0.0017144	0.000284108	-0.4621964693	-0.6408894812	0.8440761682	0.03290720103	-0.79325037	0.6859774328	0.4515791829	-2.223262446	-0.04578173423	0.2995971781
944.9187076055684	768.620191377565	778.7389013087077	1.09964061	32.51117325	1.02821279	0.06822195	-0.1117380082	-0.0214036981	0.09385091150000001	-0.0613897791	-0.14933848789999998	0.056586649100000004	0.0725149574	0.10435478220000001	-0.0067086873	-0.0692354975	0.1356387834	0.0805085553	-0.08664362710000001	0.0	-0.0598426	-0.0186991	0.102083	-0.00202363	-0.00180929	0.000419107	-0.4199649897	1.664596366	0.4526373214	0.3438399263	-0.7790547495	-0.6758885447	-2.25523837	0.5288887651	0.234541273	-0.07085391421
945.9243336825804	769.9855662667288	778.9952290743247	1.09898961	32.49192429	1.02808404	0.10045994999999996	0.055260497199999994	-0.1554751354	0.0036405867999999997	-0.042583309400000005	-0.0661785558	-0.0916449132	-0.10878356970000001	0.07129018940000001	0.0285980033	-0.023832376800000003	-0.1517509392	-0.0400347583	-0.0899315147	0.0	-0.0611206	-0.0182781	0.0484584	-0.00128389	-0.00173116	0.00033425	-0.6022225638	-0.4063616884	-1.142413047	0.5048157862	1.38622709	-0.1007308053	0.7801401221	-0.9195884537	-0.4349349919	1.197879274
944.8992359409207	767.8661942272715	778.6253576848877	1.06131494	31.37806511	1.02119422	0.0825695	0.07387185980000001	0.1124376606	-0.11768490960000001	0.050873791200000004	0.11435827369999998	-0.1192894825	0.0361601329	-0.1429013431	0.0690058233	0.056034510700000005	0.07675552620000001	-0.18721903809999998	-0.093135745	0.0	-0.0609205	0.0245589	0.0737048	-0.00151675	-0.00178345	0.00033482	-0.7620350169	-0.9030608742	1.871993894	0.3655123436	-0.7285809634	0.6740207555	0.2971188169	0.905141962	-0.09240385292	-0.4256023524
942.3097436684927	767.2675682722588	778.756113675749	1.07865763	31.8908062	1.02209282	0.14543795	-0.1547358857	0.0304547302	-0.0649889506	-0.031334435699999996	0.0276900606	0.11643121460000001	0.12510245220000002	0.0570850526	-0.07841068309999999	-0.0725796415	-0.16542468970000002	-0.057274503899999996	-0.0962533374	0.0	-0.0569448	-0.0192288	0.0126965	-0.000935162	-0.00176683	0.000199703	-1.018756603	-0.1907039216	-1.525798054	0.4118489893	-1.027443412	-1.614176504	1.445654568	0.08644080163	1.223179907	0.1377934416
944.1440769607443	769.355350888794	779.0569244368771	1.0703944	31.64649963	1.01363957	0.19246275000000002	0.0160672286	-0.1389748171	-0.0917520954	0.14501296119999998	0.1332637992	-0.1437165409	-0.09242511390000001	0.1025598199	-0.0377377974	0.1831253383	0.0867501716	-0.0368178115	-0.0992813917	0.0	-0.0597331	0.0043598	0.0877927	-0.00256367	-0.00181533	0.000342488	-0.5214385366	0.7885814831	1.547196694	0.181392045	1.250750524	-1.038762821	-0.7542364665	-1.56203391	-0.533184209	-0.2257560364
946.4727172485248	769.4162291043968	779.1001146630771	1.08329594	32.02793884	1.01883388	0.17711539999999998	0.1386589384	0.0006743755	-0.1309032431	-0.1572473667	0.0687571042	0.052170433700000005	-0.1281888412	-0.0536159198	0.026912582400000003	-0.214452787	0.0103373574	-0.0350515841	-0.10221709130000001	0.0	-0.0692041	-0.0276776	0.047134	-0.000936378	-0.00206794	0.000323424	-0.9882154203	-1.094111394	-1.283808508	0.04009301928	0.2380283903	1.511249335	0.1466906569	0.4057373883	-0.4941252516	0.005307367178
942.6721557566448	768.1038768600579	778.2394423478622	1.06249177	31.41285706	1.00510442	0.15601737	-0.0552006854	0.1157473267	-0.1128010226	0.1345785821	-0.0442289895	0.0808294032	0.10715039359999999	-0.08538472539999999	0.031129777200000004	0.017465653799999998	-0.0624839166	-0.13456455050000002	-0.10505770519999999	0.0	-0.0646029	0.00239347	0.0630656	-0.00259055	-0.00169488	0.000404462	-0.5103982221	0.09375357191	0.7275900211	0.2785508772	-1.185473393	-0.5075491243	0.4216681224	-2.200846545	0.9655772725	0.5107277318
941.494769100952	769.413082943384	777.9851938057774	1.04725957	30.96251297	1.00170135	0.08219327000000001	-0.0791589135	-0.0910212892	-0.0879054964	-0.0119264014	0.008635235500000001	0.0727155504	-0.0160887921	0.126627091	-0.0424501063	-0.0521783392	0.1488119712	-0.0398536123	-0.107800591	0.0	-0.0684107	-0.012703	0.08052099999999998	-0.00196833	-0.00192863	0.00034376	-0.8160660271	1.824626297	0.5754821314	0.2828642219	-0.1331674975	-0.34701815	-2.005118865	0.3220335394	0.03869414747	0.5061646214
945.2011833862197	770.1347631210219	778.5727121767758	1.06565964	31.5065155	0.99356151	0.07188069999999999	0.1037408939	-0.0572635002	-0.12323280810000001	0.0525916538	-0.0353596537	0.20991701629999998	-0.1366687495	-0.040914582799999995	-0.0197772502	0.0013019503	-0.1040994747	0.007130714200000001	-0.11044319710000002	0.0	-0.0718613	-0.0178704	0.0336062	-0.00183983	-0.00181538	0.000258552	-0.8510857853	-0.5976148422	-0.2286876352	0.5710051081	0.8393580036	1.118819304	-0.03140081384	-1.688287413	0.2542443422	0.771387636
943.7742861365158	767.7315188724048	778.671935858254	1.0158608	30.03420067	0.98703748	0.0983305	0.0452308179	0.1409764754	-0.1503730839	0.045039808	0.0476592238	-0.08969189400000001	0.0251706779	-0.1461204757	0.0384649025	0.051601875	0.1117438957	-0.04934925019999999	-0.11298306529999999	0.0	-0.0736281	0.0129559	0.0673706	-0.00219661	-0.00175209	0.000477942	-0.7520501073	-0.579941179	1.699709305	0.3502027499	-1.302515292	0.4746765882	-0.02903916171	-0.2111937213	-0.06706271811	1.063380559
940.311096855267	767.9735176448307	777.9922460852749	1.03252995	30.52702904	0.99092674	0.11893839999999997	-0.1367322228	0.0100434875	-0.1271132286	-0.0742647655	0.0597026686	0.1432857485	0.1066278917	0.0399955542	-0.1146830809	-0.0786680824	-0.0540916325	-0.1903883666	-0.11541783300000001	0.0	-0.0755018	-0.0304306	0.0155323	-0.00200043	-0.00183517	0.000320404	-0.8100258004	0.1833324771	-0.9999383759	0.8846402538	-0.8990296221	-1.17982522	-0.5018676902	-1.392188886	1.721535725	0.2533790774
944.0885656360913	769.9667679546754	778.8323072936522	1.03426099	30.57820702	0.98850483	0.10451949	-0.028715376	-0.1499345016	-0.10606091710000001	0.1985658646	0.1326438013	-0.1338945385	-0.08528367369999999	0.0683656206	-0.04603021400000001	0.1568551452	0.0122953952	-0.0836328211	-0.11774523529999999	0.0	-0.0675731	0.00774359	0.0608444	-0.00182541	-0.00187799	0.000276154	-0.7772776781	0.858197849	0.8893856813	0.2619127936	1.599637176	-1.216545857	0.004208479716	-1.126254349	-0.2524480396	0.8448294844
944.136151651625	769.0389159131488	778.3828768628936	1.05382788	31.15670586	0.99664712	0.08799274	0.144835514	-0.0182165428	-0.11957289380000001	-0.0706909404	0.0860052914	0.1166122775	-0.1475970908	-0.061793775	0.0005893665	-0.10855538949999999	0.0948153223	0.0155501051	-0.11996310710000001	0.0	-0.0661937	-0.022196	0.0218316	-0.00154647	-0.00182929	0.000301733	-1.190783679	-1.012258927	-1.148637192	0.8906436346	0.6826723469	1.57627742	-0.8084214181	-0.2456056505	0.1528190168	-0.2106645132
944.70561244053	767.9195314881964	778.2298523927014	1.0078814	29.79828835	0.98564434	0.10077417	0.0107495886	0.1465632469	-0.09814285199999999	0.10399013970000001	-0.0232730507	-0.043977067300000006	0.0561539698	-0.1586510404	-0.0268500752	0.047760941200000004	-0.1135018141	-0.1111177394	-0.1220693853	0.0	-0.0663642	0.00751702	0.0279277	-0.00265909	-0.00183873	0.000475564	-0.8490534733	-0.3765177956	0.6144027412	0.899297991	-1.16649084	0.2475161688	0.5938153404	-2.288731299	0.5444685038	0.9947381659
941.3568618901047	768.8031996309962	778.2700591607173	1.05896306	31.3085289	1.00835598	0.07258981999999999	-0.1208996294	-0.024635897	-0.041209332200000004	-0.021010816800000002	0.0754412532	0.18830715050000002	0.0728450381	0.09397183949999999	-0.166115634	-0.0729257465	0.131166125	-0.196457648	-0.1240621105	0.0	-0.0661157	-0.0136346	0.0407368	-0.00249619	-0.00151505	0.000194532	-0.6796657145	1.375514371	0.05333633201	1.26685121	-1.329692498	-0.8689166804	-3.053466318	-0.5347727386	1.048913958	-0.06060100663
945.9193462035656	769.4784739336902	778.7261979145658	1.0770843	31.84428978	1.01955664	0.06435028999999999	0.0439551838	-0.1407435364	-0.0089893917	0.0044318002000000006	0.0655557974	-0.165560226	-0.1516857047	0.0425301796	-0.0624270949	0.013902248700000001	-0.1462893849	-0.020864919	-0.1259394291	0.0	-0.06885	-0.0103805	-0.00697884	-0.00257188	-0.00157032	0.000276497	-0.8354092911	0.003151433363	-0.8878149047	1.676266348	1.052137843	-0.4660778288	-0.2052409933	-2.364187749	-0.02487651997	0.712600449
947.4046926080276	769.1125459126083	778.6813273228794	1.07592273	31.80994797	1.02680862	0.08837052	0.1463493156	0.082045962	-0.010972263999999999	0.0084104327	0.1598489951	0.0041948723	-0.0407540827	-0.1522804461	-0.0414898939	0.0194079754	0.1576350534	-0.1295088884	-0.1276995947	0.0	-0.07977389999999998	0.00924638	0.0414334	-0.00259103	-0.00167764	0.000338177	-0.817329016	-0.8179957958	1.554445794	1.4316599	-0.2375679403	1.406891689	-1.640831467	-0.484138411	-0.1669148048	-2.297503185
941.5661310438443	766.9927019489995	778.2752654313265	1.07207942	31.69631767	1.02655375	0.19791868	-0.092015376	0.09796086150000001	-0.031540553900000004	-0.0354334887	0.0376236057	0.0103952581	0.1152901195	-0.08912546390000001	-0.048871447900000003	-0.0568060171	-0.09930738800000001	0.0314481922	-0.1293409699	0.0	-0.0758362	-0.0156195	-0.0170473	-0.000942069	-0.00204009	0.0001369	-1.046305635	-0.5071147573	-1.40794014	1.554672145	-1.026063412	-1.072882938	1.199786637	-0.3021412218	0.4568347525	-1.376065402
942.3593451721213	768.9111031219917	778.628746570544	1.08345973	32.03277969	1.00528908	0.08963680000000002	-0.07108788	-0.0806016352	-0.0665989329	0.1828140648	0.12560463970000002	0.1266067582	0.0139797543	0.0929417211	-0.1212510918	0.1332992348	0.0798716135	0.067791426	-0.13086202800000002	0.0	-0.0701807	0.0199971	-0.0120748	-0.00108046	-0.00165868	0.000484943	-1.29780611	2.324498772	0.5162809956	1.947389181	0.2823374874	-0.8209163052	-0.449338167	0.09486978653	0.5733780274	-1.525611664
944.3019340876508	769.0485805265109	778.7112745234607	1.09115708	32.2603569	0.99926776	0.10656905	0.059595859800000005	-0.1114406248	-0.0828280022	-0.0651608473	0.0070602364	0.0515421571	-0.1249793184	0.0014538951999999998	-0.0348810503	-0.0029538298999999997	-0.1559888991	0.0224141744	-0.13226135390000002	0.0	-0.0819884	-0.0179639	-0.0226894	-0.000882277	-0.00201762	0.000118351	-1.611517073	-0.8530067884	-1.255776032	1.555234263	1.224289198	0.415954391	0.4171229283	-0.7284877698	-0.3864967532	0.4642749028
946.5740723871384	769.6674598930458	779.4540439310372	0.98566484	29.14144897	0.97704083	0.10783114999999999	0.0706253251	0.1145498283	0.0140499775	0.0548063333	0.0837427814	-0.1007324047	-0.0114139583	-0.1900069201	-0.0317405835	0.0410847613	-0.04400386	-0.0345729796	-0.133537646	0.0	-0.0766137	0.0277779	0.00257595	-0.00111434	-0.00193456	0.000432214	-1.520645356	-0.8726846908	0.8582115697	0.8276851524	-0.1813984877	0.6399887849	0.8941394013	-0.3322358467	0.3470317142	-0.922564056
944.3278279855507	768.5127893059812	780.1581090923191	0.98939341	29.25168419	0.97500855	0.07421233	-0.10569973070000001	0.0992320845	0.1281287142	-0.1170995021	0.173099323	0.0352121884	0.10585578890000001	-0.0476092679	-0.1995702326	-0.111137893	-0.0122776628	0.0860530183	-0.1346897169	0.0	-0.0674318	-0.007597129999999999	-0.0148454	-0.000973321	-0.00188423	0.000485546	-1.622477392	-0.7868865341	-0.9017730919	0.9620957172	-1.710669245	-0.9205877273	0.5569194602	-0.4698515412	0.4568315168	-0.4274197621
945.3263144521919	769.030667072242	780.2844823371228	1.06414557	31.46175385	0.98556417	0.16265112999999992	-0.0565586289	-0.0672176474	0.11964389339999999	0.116049154	0.027857147000000002	0.0309916608	-0.007561919100000001	0.1066593966	-0.16192539179999998	0.10896344359999999	0.0051280021	-0.0027111024	-0.1357164951	0.0	-0.0638382	0.0372022	0.0122825	-0.00235314	-0.00213616	0.000596403	-1.308522007	2.496173623	1.017877815	1.039742141	-0.5280931227	-0.5360721587	0.08557327158	-1.526348537	0.4837421387	-0.9537314281
947.7850391241444	770.3990111508616	779.9643696620369	1.07896841	31.8999939	0.98251849	0.1846157	0.15208906460000002	-0.0415837902	0.0735619942	0.010054250899999999	-0.0083074827	0.220421735	-0.1391932213	-0.0284185152	-0.0726367266	-0.0151508441	0.0013359703	-0.020546082900000002	-0.13661702539999998	0.0	-0.0680825	-0.011103	-0.0206539	-0.000929806	-0.00256645	0.000467431	-1.741727649	-0.6482530955	-0.3476739952	1.400600408	1.095590703	0.9883217156	0.2543214595	-0.5727324961	-0.245280691	-1.300831635
946.336518078437	768.5861046893394	779.7532606677156	0.98704201	29.18216515	0.96469891	0.08341759999999998	0.09383000400000001	0.138764714	0.0413451102	0.07546368860000001	0.0052274504999999995	-0.0160508096	0.0008246363	-0.1774877477	0.045212269400000005	0.0439394517	0.053997998	-0.0631497801	-0.13739047	0.0	-0.0652166	0.0264346	-0.0107079	-0.000989349	-0.00198356	0.000448502	-1.865905534	-0.418427107	0.8704576835	1.300267706	-0.4419573218	0.5012187498	2.129489084	-0.03918597184	0.1837941653	-1.267159976
944.7286709907705	768.4332602546222	780.0616736632021	0.9932887	29.3668499	0.96889567	0.06842339	-0.09779750779999999	0.0676261289	0.1064972033	-0.0859606517	0.09902637550000001	0.11385919380000001	0.1001984164	-0.012736026899999999	-0.15115023589999999	-0.0999109575	0.0287776963	0.1361805586	-0.1380361095	0.0	-0.0660257	-0.00339334	-0.024857	-0.000714479	-0.00214582	0.000412887	-1.898902419	-0.5255254918	-0.7165338894	1.137176183	-1.173109318	-1.178477327	0.06751836884	-0.3355980581	1.518369464	-1.497341013
