"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "rms" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim" "MillMDS1" "MillMDS2"
194 "ma" 322284 9 "labial" "3" "ma.2.3.mp3" 1348 "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ma-SH_a" "3-2" 0.0163702480510673 1.31117046068373 4.31648060403751
195 "za" 323783 9 "avleolar" "1" "za.1.1.mp3" 2117 "Alv" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ma-za" "3-1" 0.021986226035663 1.09601204483099 3.33127572355156
196 "ba" 325283 9 "labial" "3" "ba.3.3.mp3" 1667 "Lab" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ba" "3-1" 0.0565234331615674 0.06235722761916 1.09511199904087
197 "sha" 326782 9 "palato-alveolar" "1" "sha.3.1.mp3" 2422 "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ba" "3-1" 0.0119045348638785 3.25083842188638 2.72886842255456
198 "ta" 328282 9 "alveolar" "2" "ta.3.2.mp3" 1654 "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-sha" "1-2" 0.0486434393382033 0.40914206520879 2.69023453343068
199 "tha" 329782 9 "dental" "4" "tha.1.4.mp3" 1218 "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-tha" "4-2" 0.0773941774325793 0.65968842662819 0.494739552029144
200 "va" 331297 9 "labio-dental" "2" "va.2.2.mp3" 2173 "Lab" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-tha" "4-2" 0.0427058614883721 2.84292667347011 0.383814347771656
201 "ma" 332797 9 "labial" "4" "ma.1.4.mp3" 1134 "Lab" "Vcd" "Nas" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-ma" "4-2" 0.0319429196022726 0.876289430214965 2.38572281789206
202 "ba" 334296 9 "labial" "2" "ba.1.2.mp3" 2397 "Lab" "Vcd" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ma-ba" "4-2" 0.0389983712671896 1.03365481721183 2.23616372451069
203 "null" 335795 9 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA NA NA
204 "sha" 339794 9 "palato-alveolar" "4" "sha.3.4.mp3" 1558 "Pal" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-sha" "null-4" NA NA NA
